Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","98","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","107","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","540","Nouvelle-Calédonie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","540","Nouvelle-Calédonie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","540","Nouvelle-Calédonie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","540","Nouvelle-Calédonie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","540","Nouvelle-Calédonie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","554","Nouvelle-Zélande","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","232","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","554","Nouvelle-Zélande","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","219","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","554","Nouvelle-Zélande","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","554","Nouvelle-Zélande","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","554","Nouvelle-Zélande","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","23","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","554","Nouvelle-Zélande","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","12","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","512","Oman","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","512","Oman","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","512","Oman","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","120","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","512","Oman","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","103","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","512","Oman","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","512","Oman","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","800","Ouganda","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","67","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","800","Ouganda","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","70","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","800","Ouganda","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","800","Ouganda","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","800","Ouganda","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","800","Ouganda","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","860","Ouzbékistan","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","59","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","860","Ouzbékistan","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","66","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","860","Ouzbékistan","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","860","Ouzbékistan","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","44","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","860","Ouzbékistan","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","860","Ouzbékistan","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","586","Pakistan","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1396","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","586","Pakistan","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1662","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","586","Pakistan","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","586","Pakistan","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","586","Pakistan","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","586","Pakistan","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","591","Panama","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","209","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","591","Panama","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","212","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","591","Panama","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","591","Panama","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","591","Panama","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","591","Panama","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","598","Papouasie-Nouvelle-Guinée","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","598","Papouasie-Nouvelle-Guinée","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","598","Papouasie-Nouvelle-Guinée","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","598","Papouasie-Nouvelle-Guinée","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","23","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","598","Papouasie-Nouvelle-Guinée","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","600","Paraguay","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","74","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","600","Paraguay","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","74","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","600","Paraguay","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","600","Paraguay","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","600","Paraguay","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","600","Paraguay","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1582","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1723","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","70","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","73","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1391","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1418","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","282","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","319","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2509","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","2689","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","77","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","59","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1150","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1335","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","353","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","354","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","85","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","83","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","33","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","634","Qatar","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","634","Qatar","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","129","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","121","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","125","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","31","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","885","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1047","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","170","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","176","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","56","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","46","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","46","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","128","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","87","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","41","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","349","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","313","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","29","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","44","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","45","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","79","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","82","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","480","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","487","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","141","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","144","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","77","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","89","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1939","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1993","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","802","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","766","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","383","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5911","Exportations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","429","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","5511","Production","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","5611","Importations - Quantité","F2734","Viande de Volailles","2020","2020","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
